FECHA_CORTE;N_SEC;UBIGEO;REG_NAT;DEPARTAMENTO;PROVINCIA;DISTRITO;POBLACIÓN_TOTAL;POBLACIÓN_URBANA;POB_RURAL;GPC_DOM;QRESIDUOS_DOM;RESIDUOS_LIMENTICIOS;MALEZA;RESIDUOS_ORGANICOS;PAPEL_BLANCO;PAPEL_PERIODICO;PAPEL_MIXTO;CARTON_BLANCO;CARTON_MARRON;CARTON_MIXTO;VIDRIO_TRANSPARENTE;VIDRIO_OTROS_COLORES;VIDRIOS_OTROS;TEREFLATO_POLIETILENO;POLIETILENO_ALTA_DENSIDAD;POLIETILENO_BAJA_DENSIDAD;POLIPROPILENO;OLIESTIRENO;QPOLICLORURO_VINILO;TETRABRICK;LATA;METALES_FERROSOS;ALUMINIO;OTROS_METALES;BOLSAS_PLASTICAS;RESIDUOS_SANITARIOS;RESIDUOS_PILAS;TECNOPOR;RESIDUOS_INERTES;RESIDUOS_TEXTILES;CAUCHO_CUERO;MEDICAMENTOS;ENVOLTURAS_SNAKCS_OTROS;RESIDUOS_NO_CATEGORIZADOS;PERIODO
20230627;3651;220604;SELVA;SAN MARTIN;MARISCAL CACERES;PACHIZA;6752;3850;2902;0.8;1124.2;700.6;43.51;22.71;10.9;6.52;8.66;2.47;11.8;7.87;7.87;8.99;8.43;16.3;8.77;9.11;11.92;5.06;3.37;3.82;17.09;9.33;5.51;3.71;10.57;4.05;26.08;39.46;1.35;13.49;72.85;2.7;4.72;14.61;2020
20230627;3652;220605;SELVA;SAN MARTIN;MARISCAL CACERES;PAJARILLO;5818;1493;4325;0.53;288.82;179.99;11.18;5.83;2.8;1.68;2.22;0.64;3.03;2.02;2.02;2.31;2.17;4.19;2.25;2.34;3.06;1.3;0.87;0.98;4.39;2.4;1.42;0.95;2.71;1.04;6.7;10.14;0.35;3.47;18.72;0.69;1.21;3.75;2020
20230627;3653;220701;SELVA;SAN MARTIN;PICOTA;PICOTA;11450;10223;1227;0.66;2462.72;1691.15;48.27;19.46;33.49;10.84;21.67;16.75;30.05;16.75;22.16;12.81;5.91;49.99;21.67;23.15;15.76;6.16;4.43;7.63;36.2;10.59;2.46;2.96;13.05;8.13;100.73;134.46;2.96;8.87;39.4;4.19;17.24;23.4;2020
20230627;3654;220702;SELVA;SAN MARTIN;PICOTA;BUENOS AIRES;3019;1293;1726;0.53;252.21;157.18;9.76;5.09;2.45;1.46;1.94;0.55;2.65;1.77;1.77;2.02;1.89;3.66;1.97;2.04;2.67;1.13;0.76;0.86;3.83;2.09;1.24;0.83;2.37;0.91;5.85;8.85;0.3;3.03;16.34;0.61;1.06;3.28;2020
20230627;3655;220703;SELVA;SAN MARTIN;PICOTA;CASPISAPA;2186;1765;421;0.74;476.73;297.1;18.45;9.63;4.62;2.77;3.67;1.05;5.01;3.34;3.34;3.81;3.58;6.91;3.72;3.86;5.05;2.15;1.43;1.62;7.25;3.96;2.34;1.57;4.48;1.72;11.06;16.73;0.57;5.72;30.89;1.14;2;6.2;2020
20230627;3656;220704;SELVA;SAN MARTIN;PICOTA;PILLUANA;881;842;39;0.53;164.24;102.35;6.36;3.32;1.59;0.95;1.26;0.36;1.72;1.15;1.15;1.31;1.23;2.38;1.28;1.33;1.74;0.74;0.49;0.56;2.5;1.36;0.8;0.54;1.54;0.59;3.81;5.76;0.2;1.97;10.64;0.39;0.69;2.14;2020
20230627;3657;220705;SELVA;SAN MARTIN;PICOTA;PUCACACA;3019;2821;198;0.53;550.25;342.92;21.29;11.12;5.34;3.19;4.24;1.21;5.78;3.85;3.85;4.4;4.13;7.98;4.29;4.46;5.83;2.48;1.65;1.87;8.36;4.57;2.7;1.82;5.17;1.98;12.77;19.31;0.66;6.6;35.66;1.32;2.31;7.15;2020
20230627;3658;220706;SELVA;SAN MARTIN;PICOTA;SAN CRISTOBAL;1199;1199;0;0.64;280.09;174.55;10.84;5.66;2.72;1.62;2.16;0.62;2.94;1.96;1.96;2.24;2.1;4.06;2.18;2.27;2.97;1.26;0.84;0.95;4.26;2.32;1.37;0.92;2.63;1.01;6.5;9.83;0.34;3.36;18.15;0.67;1.18;3.64;2020
20230627;3659;220707;SELVA;SAN MARTIN;PICOTA;SAN HILARION;3823;2737;1086;0.5;499.5;311.29;19.33;10.09;4.85;2.9;3.85;1.1;5.24;3.5;3.5;4;3.75;7.24;3.9;4.05;5.29;2.25;1.5;1.7;7.59;4.15;2.45;1.65;4.7;1.8;11.59;17.53;0.6;5.99;32.37;1.2;2.1;6.49;2020
20230627;3660;220708;SELVA;SAN MARTIN;PICOTA;SHAMBOYACU;10440;2876;7564;0.62;650.84;405.6;25.19;13.15;6.31;3.77;5.01;1.43;6.83;4.56;4.56;5.21;4.88;9.44;5.08;5.27;6.9;2.93;1.95;2.21;9.89;5.4;3.19;2.15;6.12;2.34;15.1;22.84;0.78;7.81;42.17;1.56;2.73;8.46;2020
20230627;3661;220709;SELVA;SAN MARTIN;PICOTA;TINGO DE PONASA;3888;2498;1390;0.53;487.25;303.65;18.86;9.84;4.73;2.83;3.75;1.07;5.12;3.41;3.41;3.9;3.65;7.07;3.8;3.95;5.16;2.19;1.46;1.66;7.41;4.04;2.39;1.61;4.58;1.75;11.3;17.1;0.58;5.85;31.57;1.17;2.05;6.33;2020
20230627;3662;220710;SELVA;SAN MARTIN;PICOTA;TRES UNIDOS;4134;1886;2248;0.53;367.88;229.26;14.24;7.43;3.57;2.13;2.83;0.81;3.86;2.58;2.58;2.94;2.76;5.33;2.87;2.98;3.9;1.66;1.1;1.25;5.59;3.05;1.8;1.21;3.46;1.32;8.53;12.91;0.44;4.41;23.84;0.88;1.55;4.78;2020
20230627;3663;220801;SELVA;SAN MARTIN;RIOJA;RIOJA;26660;24515;2145;0.57;5100.35;3028.08;4.08;32.64;215.74;53.04;43.35;36.21;58.65;19.89;30.09;9.69;7.65;124.45;42.33;179.02;24.48;14.28;4.08;0;114.25;47.94;12.75;27.03;0;0;466.17;341.72;34.17;17.85;45.9;6.63;33.15;24.99;2020
20230627;3664;220802;SELVA;SAN MARTIN;RIOJA;AWAJUN;7955;2923;5032;0.65;693.48;432.18;26.84;14.01;6.73;4.02;5.34;1.53;7.28;4.85;4.85;5.55;5.2;10.06;5.41;5.62;7.35;3.12;2.08;2.36;10.54;5.76;3.4;2.29;6.52;2.5;16.09;24.34;0.83;8.32;44.94;1.66;2.91;9.02;2020
20230627;3665;220803;SELVA;SAN MARTIN;RIOJA;ELIAS SOPLIN VARGAS;20862;17433;3429;0.44;2799.74;1922.58;54.87;22.12;38.08;12.32;24.64;19.04;34.16;19.04;25.2;14.56;6.72;56.83;24.64;26.32;17.92;7;5.04;8.68;41.16;12.04;2.8;3.36;14.84;9.24;114.51;152.87;3.36;10.08;44.8;4.76;19.6;26.6;2020
20230627;3666;220804;SELVA;SAN MARTIN;RIOJA;NUEVA CAJAMARCA;46862;39083;7779;0.53;7560.61;5667.11;82.11;203.66;37.23;12.58;97.58;10.03;94.69;27.54;30.94;8.16;0;81.94;35.36;24.14;51;8.84;21.59;21.76;67.66;9.07;15.64;0.54;87.72;40.46;282.37;381.14;2.04;8.5;62.56;2.04;48.62;35.98;2020
20230627;3667;220805;SELVA;SAN MARTIN;RIOJA;PARDO MIGUEL;17183;9638;7545;0.65;2286.62;1425.02;88.49;46.19;22.18;13.26;17.61;5.03;24.01;16.01;16.01;18.29;17.15;33.16;17.84;18.52;24.24;10.29;6.86;7.77;34.76;18.98;11.2;7.55;21.49;8.23;53.05;80.26;2.74;27.44;148.17;5.49;9.6;29.73;2020
20230627;3668;220806;SELVA;SAN MARTIN;RIOJA;POSIC;2094;1810;284;0.47;310.51;193.51;12.02;6.27;3.01;1.8;2.39;0.68;3.26;2.17;2.17;2.48;2.33;4.5;2.42;2.52;3.29;1.4;0.93;1.06;4.72;2.58;1.52;1.02;2.92;1.12;7.2;10.9;0.37;3.73;20.12;0.75;1.3;4.04;2020
20230627;3669;220807;SELVA;SAN MARTIN;RIOJA;SAN FERNANDO;3678;2339;1339;0.39;332.96;207.5;12.89;6.73;3.23;1.93;2.56;0.73;3.5;2.33;2.33;2.66;2.5;4.83;2.6;2.7;3.53;1.5;1;1.13;5.06;2.76;1.63;1.1;3.13;1.2;7.72;11.69;0.4;4;21.58;0.8;1.4;4.33;2020
20230627;3670;220808;SELVA;SAN MARTIN;RIOJA;YORONGOS;2573;2043;530;0.41;305.73;190.53;11.83;6.18;2.97;1.77;2.35;0.67;3.21;2.14;2.14;2.45;2.29;4.43;2.38;2.48;3.24;1.38;0.92;1.04;4.65;2.54;1.5;1.01;2.87;1.1;7.09;10.73;0.37;3.67;19.81;0.73;1.28;3.97;2020
20230627;3671;220809;SELVA;SAN MARTIN;RIOJA;YURACYACU;3784;3351;433;0.4;489.25;304.9;18.93;9.88;4.75;2.84;3.77;1.08;5.14;3.42;3.42;3.91;3.67;7.09;3.82;3.96;5.19;2.2;1.47;1.66;7.44;4.06;2.4;1.61;4.6;1.76;11.35;17.17;0.59;5.87;31.7;1.17;2.05;6.36;2020
20230627;3672;220901;SELVA;SAN MARTIN;SAN MARTIN;TARAPOTO;82900;82188;712;0.63;18899.13;11216.63;672.81;119.06;257.03;90.72;175.76;66.15;209.78;260.81;330.73;107.73;35.91;619.89;283.49;185.21;68.04;45.36;17.01;32.13;359.08;88.83;58.59;107.73;255.14;37.8;793.76;1517.6;37.8;134.18;247.58;39.69;202.22;224.9;2020
20230627;3673;220902;SELVA;SAN MARTIN;SAN MARTIN;ALBERTO LEVEAU;915;556;359;0.53;108.45;67.59;4.2;2.19;1.05;0.63;0.84;0.24;1.14;0.76;0.76;0.87;0.81;1.57;0.85;0.88;1.15;0.49;0.33;0.37;1.65;0.9;0.53;0.36;1.02;0.39;2.52;3.81;0.13;1.3;7.03;0.26;0.46;1.41;2020
20230627;3674;220903;SELVA;SAN MARTIN;SAN MARTIN;CACATACHI;3778;3128;650;0.58;662.2;412.68;25.63;13.38;6.42;3.84;5.1;1.46;6.95;4.64;4.64;5.3;4.97;9.6;5.17;5.36;7.02;2.98;1.99;2.25;10.07;5.5;3.24;2.19;6.22;2.38;15.36;23.24;0.79;7.95;42.91;1.59;2.78;8.61;2020
20230627;3675;220904;SELVA;SAN MARTIN;SAN MARTIN;CHAZUTA;10580;6840;3740;0.53;1334.18;831.46;51.63;26.95;12.94;7.74;10.27;2.94;14.01;9.34;9.34;10.67;10.01;19.35;10.41;10.81;14.14;6;4;4.54;20.28;11.07;6.54;4.4;12.54;4.8;30.95;46.83;1.6;16.01;86.46;3.2;5.6;17.34;2020
20230627;3676;220905;SELVA;SAN MARTIN;SAN MARTIN;CHIPURANA;2407;1948;459;0.53;379.97;236.8;14.7;7.68;3.69;2.2;2.93;0.84;3.99;2.66;2.66;3.04;2.85;5.51;2.96;3.08;4.03;1.71;1.14;1.29;5.78;3.15;1.86;1.25;3.57;1.37;8.82;13.34;0.46;4.56;24.62;0.91;1.6;4.94;2020
20230627;3677;220906;SELVA;SAN MARTIN;SAN MARTIN;EL PORVENIR;2551;1796;755;0.59;386.77;241.03;14.97;7.81;3.75;2.24;2.98;0.85;4.06;2.71;2.71;3.09;2.9;5.61;3.02;3.13;4.1;1.74;1.16;1.32;5.88;3.21;1.9;1.28;3.64;1.39;8.97;13.58;0.46;4.64;25.06;0.93;1.62;5.03;2020
20230627;3678;220907;SELVA;SAN MARTIN;SAN MARTIN;HUIMBAYOC;5542;2437;3105;0.53;475.35;296.24;18.4;9.6;4.61;2.76;3.66;1.05;4.99;3.33;3.33;3.8;3.57;6.89;3.71;3.85;5.04;2.14;1.43;1.62;7.23;3.95;2.33;1.57;4.47;1.71;11.03;16.68;0.57;5.7;30.8;1.14;2;6.18;2020
20230627;3679;220908;SELVA;SAN MARTIN;SAN MARTIN;JUAN GUERRA;4147;3966;181;0.53;767.22;478.13;29.69;15.5;7.44;4.45;5.91;1.69;8.06;5.37;5.37;6.14;5.75;11.12;5.98;6.21;8.13;3.45;2.3;2.61;11.66;6.37;3.76;2.53;7.21;2.76;17.8;26.93;0.92;9.21;49.72;1.84;3.22;9.97;2020
20230627;3680;220909;SELVA;SAN MARTIN;SAN MARTIN;LA BANDA DE SHILCAYO;49359;44846;4513;0.58;9493.9;6782.5;344.3;117.55;123.92;23.04;40.87;77.15;45.34;36.14;46.65;18.04;8.3;179.27;53.23;108.36;22.89;14.53;9.01;8.3;201.15;7.89;4.28;1.15;49.39;13.83;171.68;667.9;18.47;80.46;120.62;6.51;53.39;37.79;2020
20230627;3681;220910;SELVA;SAN MARTIN;SAN MARTIN;MORALES;43287;40014;3273;0.77;11245.93;7722.58;220.42;88.84;152.94;49.48;98.96;76.47;137.2;76.47;101.21;58.48;26.99;228.29;98.96;105.71;71.97;28.11;20.24;34.86;165.32;48.36;11.25;13.5;59.6;37.11;459.96;614.03;13.5;40.49;179.93;19.12;78.72;106.84;2020
20230627;3682;220911;SELVA;SAN MARTIN;SAN MARTIN;PAPAPLAYA;2028;1195;833;0.53;233.09;145.26;9.02;4.71;2.26;1.35;1.79;0.51;2.45;1.63;1.63;1.86;1.75;3.38;1.82;1.89;2.47;1.05;0.7;0.79;3.54;1.93;1.14;0.77;2.19;0.84;5.41;8.18;0.28;2.8;15.1;0.56;0.98;3.03;2020
20230627;3683;220912;SELVA;SAN MARTIN;SAN MARTIN;SAN ANTONIO;1734;1690;44;0.54;333.1;207.59;12.89;6.73;3.23;1.93;2.56;0.73;3.5;2.33;2.33;2.66;2.5;4.83;2.6;2.7;3.53;1.5;1;1.13;5.06;2.76;1.63;1.1;3.13;1.2;7.73;11.69;0.4;4;21.58;0.8;1.4;4.33;2020
20230627;3684;220913;SELVA;SAN MARTIN;SAN MARTIN;SAUCE;6810;5244;1566;0.51;976.17;608.35;37.78;19.72;9.47;5.66;7.52;2.15;10.25;6.83;6.83;7.81;7.32;14.15;7.61;7.91;10.35;4.39;2.93;3.32;14.84;8.1;4.78;3.22;9.18;3.51;22.65;34.26;1.17;11.71;63.26;2.34;4.1;12.69;2020
20230627;3685;220914;SELVA;SAN MARTIN;SAN MARTIN;SHAPAJA;2036;1791;245;0.75;490.29;305.55;18.97;9.9;4.76;2.84;3.78;1.08;5.15;3.43;3.43;3.92;3.68;7.11;3.82;3.97;5.2;2.21;1.47;1.67;7.45;4.07;2.4;1.62;4.61;1.77;11.37;17.21;0.59;5.88;31.77;1.18;2.06;6.37;2020
20230627;3686;221001;SELVA;SAN MARTIN;TOCACHE;TOCACHE;30496;21033;9463;0.57;4375.92;2612.14;161.73;5.18;75.14;23.59;15.53;44.48;200.8;28.14;8.63;17.26;0;106.44;50.63;166.85;21.75;9.21;0;67.72;6.21;36.76;8.63;0;5.98;4.78;319.9;329.11;0;5.24;22.61;0;8.75;12.72;2020
20230627;3687;221002;SELVA;SAN MARTIN;TOCACHE;NUEVO PROGRESO;12525;4844;7681;0.53;937.07;583.98;36.26;18.93;9.09;5.44;7.22;2.06;9.84;6.56;6.56;7.5;7.03;13.59;7.31;7.59;9.93;4.22;2.81;3.19;14.24;7.78;4.59;3.09;8.81;3.37;21.74;32.89;1.12;11.24;60.72;2.25;3.94;12.18;2020
20230627;3688;221003;SELVA;SAN MARTIN;TOCACHE;POLVORA;11095;3136;7959;0.64;732.57;456.54;28.35;14.8;7.11;4.25;5.64;1.61;7.69;5.13;5.13;5.86;5.49;10.62;5.71;5.93;7.77;3.3;2.2;2.49;11.14;6.08;3.59;2.42;6.89;2.64;17;25.71;0.88;8.79;47.47;1.76;3.08;9.52;2020
20230627;3689;221004;SELVA;SAN MARTIN;TOCACHE;SHUNTE;1374;434;940;0.64;101.38;63.18;3.92;2.05;0.98;0.59;0.78;0.22;1.06;0.71;0.71;0.81;0.76;1.47;0.79;0.82;1.07;0.46;0.3;0.34;1.54;0.84;0.5;0.33;0.95;0.36;2.35;3.56;0.12;1.22;6.57;0.24;0.43;1.32;2020
20230627;3690;221005;SELVA;SAN MARTIN;TOCACHE;UCHIZA;20960;12563;8397;0.61;2797.15;1920.8;54.82;22.1;38.04;12.31;24.61;19.02;34.13;19.02;25.17;14.55;6.71;56.78;24.61;26.29;17.9;6.99;5.03;8.67;41.12;12.03;2.8;3.36;14.82;9.23;114.4;152.72;3.36;10.07;44.75;4.76;19.58;26.57;2020
20230627;3691;230101;COSTA;TACNA;TACNA;TACNA;104314;103468;846;0.55;20771.2;8966.93;795.54;658.45;533.82;402.96;218.1;236.79;479.81;255.49;394.65;292.87;56.08;724.91;301.18;249.25;209.79;95.55;74.78;87.24;554.59;211.87;51.93;24.93;197.33;116.32;772.69;2041.81;35.31;180.71;1148.65;43.62;226.41;130.86;2020
20230627;3692;230102;COSTA;TACNA;TACNA;ALTO DE LA ALIANZA;35258;35129;129;0.49;6282.82;2937.22;45.24;130.68;99.27;54.66;232.46;91.1;107.44;249.43;183.46;21.99;0;225.55;20.11;47.12;83.56;65.34;0;45.24;278.33;7.54;21.36;0;153.93;45.24;287.75;570.48;12.57;26.39;136.34;32.04;49.01;21.99;2020
20230627;3693;230103;COSTA;TACNA;TACNA;CALANA;3424;1134;2290;0.48;198.68;95.64;11.23;5.62;3.81;3.08;3.04;1.49;4.35;2.98;2.96;1.43;0.44;6.68;2.54;2.5;1.71;1.25;0.46;0.44;4.41;0.77;0.44;0.14;1.47;0.44;6.93;13.91;0.28;1.45;13.35;0.3;1.95;1.19;2020
20230627;3694;230104;COSTA;TACNA;TACNA;CIUDAD NUEVA;32834;32711;123;0.3;3581.85;1785.2;11.82;78.44;28.3;8.24;78.44;9.67;31.52;36.53;80.95;14.69;9.67;111.75;34.74;25.79;21.85;7.16;53.37;5.73;66.98;0.72;1.43;1.79;54.09;0;224.94;628.97;8.24;26.15;63.76;11.46;34.39;25.07;2020
20230627;3695;230105;COSTA;TACNA;TACNA;INCLAN;2688;1082;1606;0.5;196.75;94.72;11.12;5.57;3.78;3.05;3.01;1.48;4.31;2.95;2.93;1.42;0.43;6.61;2.52;2.48;1.69;1.24;0.45;0.43;4.37;0.77;0.43;0.14;1.46;0.43;6.87;13.77;0.28;1.44;13.22;0.3;1.93;1.18;2020
20230627;3696;230106;COSTA;TACNA;TACNA;PACHIA;2277;1423;854;0.41;212.95;102.52;12.03;6.03;4.09;3.3;3.26;1.6;4.66;3.19;3.17;1.53;0.47;7.16;2.73;2.68;1.83;1.34;0.49;0.47;4.73;0.83;0.47;0.15;1.58;0.47;7.43;14.91;0.3;1.55;14.31;0.32;2.09;1.28;2020
20230627;3697;230107;SIERRA;TACNA;TACNA;PALCA;2232;709;1523;0.42;108.79;50.57;4.43;2.88;2.02;1.06;1.45;0.97;1.97;1.09;1.98;1.08;0.37;2.99;1.39;1.46;0.94;0.74;0.33;0.46;2.57;0.72;0.3;0.27;1.25;0.64;4.51;8.71;0.46;0.79;7.6;0.41;1.09;1.29;2020
20230627;3698;230108;COSTA;TACNA;TACNA;POCOLLAY;19415;18584;831;0.3;2034.95;1007.3;77.94;47.21;35.41;27.27;24.83;17.3;39.07;20.96;31.34;16.08;6.1;58.81;28.9;20.35;20.15;10.17;6.1;8.34;44.16;12.82;3.26;2.24;18.31;8.55;57.79;188.64;3.26;10.99;132.07;8.55;14.86;25.84;2020
20230627;3699;230109;COSTA;TACNA;TACNA;SAMA;3686;2921;765;0.5;531.16;255.7;30.01;15.03;10.2;8.23;8.13;3.98;11.63;7.97;7.91;3.82;1.17;17.85;6.8;6.69;4.57;3.35;1.22;1.17;11.79;2.07;1.17;0.37;3.93;1.17;18.54;37.18;0.74;3.88;35.69;0.8;5.21;3.19;2020
20230627;3700;230110;COSTA;TACNA;TACNA;CRNEL.GREGORIO ALBARRACIN LANCHIPA;133338;132866;472;0.36;17458.59;7437.36;413.77;731.52;268.86;633.75;288.07;209.5;181.57;115.23;157.13;109.99;85.55;555.18;261.88;406.79;307.27;209.5;116.97;0;534.23;722.79;305.53;216.49;0;0;501.06;1408.91;158.87;192.04;251.4;26.19;288.07;363.14;2020
20230627;3701;230111;COSTA;TACNA;TACNA;LA YARADA LOS PALOS;6726;215;6511;0.47;36.88;17.76;2.08;1.04;0.71;0.57;0.56;0.28;0.81;0.55;0.55;0.27;0.08;1.24;0.47;0.46;0.32;0.23;0.08;0.08;0.82;0.14;0.08;0.03;0.27;0.08;1.29;2.58;0.05;0.27;2.48;0.06;0.36;0.22;2020
20230627;3702;230201;SIERRA;TACNA;CANDARAVE;CANDARAVE;2359;1588;771;0.34;197.07;91.6;8.02;5.22;3.67;1.91;2.62;1.75;3.57;1.97;3.59;1.95;0.67;5.42;2.52;2.64;1.69;1.34;0.59;0.83;4.65;1.3;0.55;0.49;2.27;1.16;8.18;15.79;0.83;1.44;13.78;0.75;1.97;2.35;2020
20230627;3703;230202;SIERRA;TACNA;CANDARAVE;CAIRANI;970;951;19;0.44;151.62;70.47;6.17;4.02;2.82;1.47;2.02;1.35;2.74;1.52;2.76;1.5;0.52;4.17;1.94;2.03;1.3;1.03;0.45;0.64;3.58;1;0.42;0.38;1.74;0.89;6.29;12.14;0.64;1.11;10.6;0.58;1.52;1.8;2020
20230627;3704;230203;SIERRA;TACNA;CANDARAVE;CAMILACA;1120;1023;97;0.44;163.1;75.81;6.64;4.32;3.03;1.58;2.17;1.45;2.95;1.63;2.97;1.61;0.55;4.49;2.09;2.19;1.4;1.11;0.49;0.69;3.85;1.08;0.46;0.41;1.88;0.96;6.77;13.06;0.69;1.19;11.4;0.62;1.63;1.94;2020
20230627;3705;230204;SIERRA;TACNA;CANDARAVE;CURIBAYA;479;363;116;0.2;26.5;12.32;1.08;0.7;0.49;0.26;0.35;0.24;0.48;0.26;0.48;0.26;0.09;0.73;0.34;0.36;0.23;0.18;0.08;0.11;0.63;0.17;0.07;0.07;0.3;0.16;1.1;2.12;0.11;0.19;1.85;0.1;0.26;0.32;2020
20230627;3706;230205;SIERRA;TACNA;CANDARAVE;HUANUARA;480;444;36;0.58;93.99;43.69;3.83;2.49;1.75;0.91;1.25;0.84;1.7;0.94;1.71;0.93;0.32;2.58;1.2;1.26;0.81;0.64;0.28;0.39;2.22;0.62;0.26;0.23;1.08;0.55;3.9;7.53;0.39;0.69;6.57;0.36;0.94;1.12;2020
20230627;3707;230206;SIERRA;TACNA;CANDARAVE;QUILAHUANI;685;578;107;0.22;46.41;21.57;1.89;1.23;0.86;0.45;0.62;0.41;0.84;0.46;0.84;0.46;0.16;1.28;0.59;0.62;0.4;0.32;0.14;0.19;1.1;0.31;0.13;0.12;0.53;0.27;1.93;3.72;0.19;0.34;3.24;0.18;0.46;0.55;2020
20230627;3708;230301;COSTA;TACNA;JORGE BASADRE;LOCUMBA;2669;1398;1271;0.49;250.03;120.37;14.13;7.08;4.8;3.88;3.83;1.88;5.48;3.75;3.73;1.8;0.55;8.4;3.2;3.15;2.15;1.58;0.58;0.55;5.55;0.98;0.55;0.18;1.85;0.55;8.73;17.5;0.35;1.83;16.8;0.38;2.45;1.5;2020
20230627;3709;230302;COSTA;TACNA;JORGE BASADRE;ILABAYA;6663;5895;768;0.46;989.77;476.48;55.92;28.01;19;15.34;15.14;7.42;21.68;14.85;14.75;7.13;2.18;33.26;12.67;12.47;8.51;6.24;2.28;2.18;21.97;3.86;2.18;0.69;7.32;2.18;34.54;69.28;1.39;7.23;66.51;1.48;9.7;5.94;2020
20230627;3710;230303;COSTA;TACNA;JORGE BASADRE;ITE;3217;2072;1145;0.5;376.78;181.38;21.29;10.66;7.23;5.84;5.76;2.83;8.25;5.65;5.61;2.71;0.83;12.66;4.82;4.75;3.24;2.37;0.87;0.83;8.36;1.47;0.83;0.26;2.79;0.83;13.15;26.37;0.53;2.75;25.32;0.57;3.69;2.26;2020
20230627;3711;230401;SIERRA;TACNA;TARATA;TARATA;3585;2705;880;0.27;267.57;124.36;10.89;7.09;4.98;2.6;3.56;2.38;4.84;2.68;4.87;2.65;0.91;7.36;3.42;3.59;2.3;1.82;0.8;1.12;6.31;1.77;0.75;0.67;3.08;1.58;11.1;21.43;1.12;1.95;18.7;1.02;2.68;3.18;2020
20230627;3712;230402;COSTA;TACNA;TARATA;HEROES ALBARRACIN;295;123;172;0.5;22.37;10.77;1.26;0.63;0.43;0.35;0.34;0.17;0.49;0.34;0.33;0.16;0.05;0.75;0.29;0.28;0.19;0.14;0.05;0.05;0.5;0.09;0.05;0.02;0.17;0.05;0.78;1.57;0.03;0.16;1.5;0.03;0.22;0.13;2020
20230627;3713;230403;COSTA;TACNA;TARATA;ESTIQUE;219;195;24;0.5;35.46;17.07;2;1;0.68;0.55;0.54;0.27;0.78;0.53;0.53;0.26;0.08;1.19;0.45;0.45;0.3;0.22;0.08;0.08;0.79;0.14;0.08;0.02;0.26;0.08;1.24;2.48;0.05;0.26;2.38;0.05;0.35;0.21;2020
20230627;3714;230404;COSTA;TACNA;TARATA;ESTIQUE-PAMPA;325;318;7;0.5;58.04;27.94;3.28;1.64;1.11;0.9;0.89;0.44;1.27;0.87;0.86;0.42;0.13;1.95;0.74;0.73;0.5;0.37;0.13;0.13;1.29;0.23;0.13;0.04;0.43;0.13;2.03;4.06;0.08;0.42;3.9;0.09;0.57;0.35;2020
20230627;3715;230405;SIERRA;TACNA;TARATA;SITAJARA;334;331;3;0.81;97.86;45.49;3.98;2.59;1.82;0.95;1.3;0.87;1.77;0.98;1.78;0.97;0.33;2.69;1.25;1.31;0.84;0.67;0.29;0.41;2.31;0.65;0.27;0.24;1.13;0.58;4.06;7.84;0.41;0.71;6.84;0.37;0.98;1.16;2020
20230627;3716;230406;SIERRA;TACNA;TARATA;SUSAPAYA;488;418;70;0.44;66.64;30.98;2.71;1.77;1.24;0.65;0.89;0.59;1.21;0.67;1.21;0.66;0.23;1.83;0.85;0.89;0.57;0.45;0.2;0.28;1.57;0.44;0.19;0.17;0.77;0.39;2.77;5.34;0.28;0.49;4.66;0.25;0.67;0.79;2020
20230627;3717;230407;SIERRA;TACNA;TARATA;TARUCACHI;312;292;20;0.32;34.11;15.85;1.39;0.9;0.63;0.33;0.45;0.3;0.62;0.34;0.62;0.34;0.12;0.94;0.44;0.46;0.29;0.23;0.1;0.14;0.8;0.23;0.1;0.09;0.39;0.2;1.42;2.73;0.14;0.25;2.38;0.13;0.34;0.41;2020
20230627;3718;230408;SIERRA;TACNA;TARATA;TICACO;582;538;44;0.5;98.19;45.64;4;2.6;1.83;0.95;1.31;0.87;1.78;0.98;1.79;0.97;0.33;2.7;1.26;1.32;0.84;0.67;0.29;0.41;2.32;0.65;0.27;0.25;1.13;0.58;4.07;7.86;0.41;0.72;6.86;0.37;0.98;1.17;2020
20230627;3719;240101;COSTA;TUMBES;TUMBES;TUMBES;113458;111944;1514;0.55;22440.86;8316.58;0;1151.22;403.94;1552.91;0;0;794.41;0;547.56;1030.04;0;439.84;125.67;536.34;132.4;141.38;276.02;0;1721.21;121.18;67.32;35.91;0;168.31;1427.24;1703.26;85.28;89.76;1265.66;199.72;107.72;0;2020
20230627;3720;240102;COSTA;TUMBES;TUMBES;CORRALES;25679;24654;1025;0.53;4769.32;2360.81;182.66;110.65;82.99;63.91;58.19;40.54;91.57;49.12;73.45;37.68;14.31;137.83;67.72;47.69;47.22;23.85;14.31;19.55;103.49;30.05;7.63;5.25;42.92;20.03;135.45;442.12;7.63;25.75;309.53;20.03;34.82;60.57;2020
20230627;3721;240103;COSTA;TUMBES;TUMBES;LA CRUZ;10679;10078;601;0.46;1692.1;837.59;64.81;39.26;29.44;22.67;20.64;14.38;32.49;17.43;26.06;13.37;5.08;48.9;24.03;16.92;16.75;8.46;5.08;6.94;36.72;10.66;2.71;1.86;15.23;7.11;48.06;156.86;2.71;9.14;109.82;7.11;12.35;21.49;2020
